data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7299872,356,IND83831,83831,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Palamu,Medininagar,Daltonganj,24.0397,84.0658,2,"Telegraph (India)",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Daltonganj (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1618495542,IND
7299873,356,IND83832,83832,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Lohardaga,Lohardaga,Lohardaga,23.4414,84.6839,2,"Telegraph (India)",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Lohardaga (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044116,IND
7299877,356,IND83834,83834,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,"East Singhbhum",Baharagora,Baharagora,22.2779,86.725,2,"Telegraph (India)",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Baharagora (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044116,IND
7299881,356,IND83837,83837,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Ranchi,"Tamar I",Tamar,23.0487,85.6489,2,"Telegraph (India)",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Tamar (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1618495543,IND
7299882,356,IND83836,83836,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,"West Singhbhum",Chaibasa,Chaibasa,22.5471,85.8024,2,"Telegraph (India)",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Chaibasa (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044116,IND
7299889,356,IND83582,83582,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Uttar Pradesh",Baghpat,Baghpat,Baghpat,28.9448,77.2186,1,"Telegraph (India)",National,"On 5 November 2020, over 50 farmers staged a demonstration for the 7th day outside the district sugarcane office in Baghpat city (UP), demanding that a procurement center be shifted. [size=over 50]",0,1605044116,IND
7299890,356,IND83835,83835,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Khunti,Khunti,Khunti,23.0796,85.2782,2,"Telegraph (India)",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Khunti (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044116,IND
7299901,356,IND83613,83613,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Chennai,Chennai,Chennai,13.0878,80.2784,3,"The Hindu",National,"On 5 November 2020, members of various farmers associations held protests in almost all districts in Tamil Nadu state (Chennai, TN) against the farm bills being passed by the Centre. [size=no report]",0,1605044116,IND
7299910,356,IND83642,83642,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Karnataka,Kalaburagi,Gulbarga,Gulbarga,17.3358,76.8375,1,"The Hindu",National,"On 5 November 2020, members of various farmers associations held a protest in Gulbarga city (Kalaburagi, KN) against the farm bills being passed by the Centre. [size=no report]",0,1605044116,IND
7299942,356,IND83842,83842,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,Korba,Korba,Korba,22.3458,82.6963,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Korba (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299943,356,IND83821,83821,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Odisha,Kalahandi,Sadar,Bhawanipatna,19.9072,83.1615,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC and Navnirman Krushak Sangathan, staged a protest, in Kalahandi district (Odisha), coded as Bhawanipatna, against new farm laws and ordinances. [size=no report]",0,1618495554,IND
7299944,356,IND83819,83819,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Odisha,Deogarh,Debagarh,Deogarh,21.5376,84.7337,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC and Navnirman Krushak Sangathan, staged a protest, in Deogarh district (Odisha), against new farm laws and ordinances. [size=no report]",0,1618495555,IND
7299952,356,IND83815,83815,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Odisha,Bargarh,Bargarh,Bargarh,21.3331,83.619,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC and Navnirman Krushak Sangathan, staged a protest, in Bargarh district (Odisha), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299955,356,IND83841,83841,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,Bilaspur,Bilaspur,Bilaspur,22.08,82.1554,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Bilaspur (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299956,356,IND83846,83846,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,Surguja,Ambikapur,Ambikapur,23.1307,83.1872,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Ambikapur (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299957,356,IND83730,83730,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; INC: Indian National Congress",6,,,0,60,"South Asia",India,Uttarakhand,"Udham Singh Nagar",Kichha,Rudrapur,28.9874,79.4028,1,"Times of India",National,"On 5 November 2020, farmers under the Terai Kisan Sabha and Kisan wing of the Congress staged a protest in Rudrapur city (Udham Singh Nagar, Uttarakhand) as a part of a 'chakka jam', against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495560,IND
7299959,356,IND83844,83844,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,Mahasamund,Mahasamund,Mahasamund,21.1124,82.096,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Mahasamund district (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299961,356,IND83839,83839,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,Bastar,Jagdalpur,Jagdalpur,19.0813,82.0213,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Jagdalpur in Bastar district (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299962,356,IND83820,83820,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Odisha,Balangir,Balangir,Balangir,20.7075,83.4831,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC and Navnirman Krushak Sangathan, staged a protest, in Balangir district (Odisha), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299967,356,IND83838,83838,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,Raipur,Raipur,Raipur,21.2333,81.6333,1,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Raipur (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299969,356,IND83818,83818,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Odisha,Subarnapur,Sonapur,Sonepur,20.8333,83.9166,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC and Navnirman Krushak Sangathan, staged a protest, in Sonepur district (Odisha), against new farm laws and ordinances. [size=no report]",0,1618495564,IND
7299972,356,IND83817,83817,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Odisha,Jharsuguda,Jharsuguda,Jharsuguda,21.8543,84.0108,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC and Navnirman Krushak Sangathan, staged a protest, in Jharsuguda district (Odisha), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299974,356,IND83840,83840,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,Dhamtari,Dhamtari,Dhamtari,20.7071,81.5487,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, near Dhamtari (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299975,356,IND83845,83845,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,"Baloda Bazar","Baloda Bazar","Baloda Bazar",21.6567,82.1606,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Baloda Bazar district (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7299980,356,IND83814,83814,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Odisha,Sambalpur,Sambalpur,Sambalpur,21.4684,83.9866,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC and Navnirman Krushak Sangathan, staged a protest, in Sambalpur district (Odisha), against new farm laws and ordinances. [size=no report]",0,1605044117,IND
7419007,356,IND83676,83676,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Sangrur,Lehra,Lehragaga,29.9435,75.8083,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Lehragaga (Sangrur, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495563,IND
7419081,356,IND83767,83767,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,"SAS Nagar","Dera Bassi",Zirakpur,30.6427,76.8175,1,"Indian Express",National,"On 5 November 2020, farmers blocked roads at the Chandigarh-Zirakpur border at Zirakpur (Sahibzada Ajit Singh Nagar, Punjab) in protest against recently passed farm laws. [size=no report]",0,1618495586,IND
7421105,356,IND83843,83843,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Chhattisgarh,Rajnandgaon,Rajnandgaon,Rajnandgaon,21.0968,81.0289,2,"Times of India",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Rajnandgaon district (Chhattisgarh), against new farm laws and ordinances. [size=no report]",0,1608052803,IND
7900377,356,IND83606,83606,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; BKU: Bharatiya Kisan Union; KMSC: Farm Labourer Struggle Committee",6,,,0,60,"South Asia",India,Punjab,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,3,"Hindustan Times; Indo-Asian News Service; Pioneer (India); Times of India; Chandigarh Tribune",Subnational-National,"On 5 November 2020, hundreds of farmers, including KMSC, blocked highways across Punjab (coded as Chandigarh) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. BKU also blocked rail tracks across Punjab for the same reason. [size=hundreds]",0,1618959172,IND
7900378,356,IND83607,83607,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,3,"Indo-Asian News Service; Hindustan Times; Pioneer (India)",National-Regional,"On 5 November 2020, hundreds of farmers blocked highways across Haryana (coded as Chandigarh) including the Delhi-Barnala and Narnaul-Kaithal highways as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=hundreds]",0,1618959172,IND
7900379,356,IND84283,84283,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Chandigarh,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,3,"Hindustan Times; Indian Express; Chandigarh Tribune; Times of India; Pioneer (India)",Subnational-National,"On 5 November 2020, for the 36th consecutive day, farmers under the banner of Bharatiya Kisan Union blocked rail tracks across Punjab (coded as Chandigarh). Farmers have also blocked toll plazas, fuel pumps, shopping malls and staged sit-in outside the residences of several BJP leaders. The campaign is in protest to the farmer laws passed by the central government. [size=no report]",0,1618959172,IND
